routeId,routeName,routeTypeCd,routeTypeName,startStationId,startStationName,startMobileNo,endStationId, endStationName,endMobileNo,regionName,districtCd,upFirstTime, upLastTime,downFirstTime,downLastTime,peekAlloc,nPeekAlloc,companyId,companyName,companyTel
228000183,5002B,11,직행좌석형시내버스,228002026,남동차고지,47975,122000616,신논현역,,"서울,용인",2,13:00,23:00,14:10,00:00,10,20,4100600,경남여객,031-321-3721
228000394,5002A,11,직행좌석형시내버스,228002026,남동차고지,47975,121000944,신논현역.주류성빌딩,,"서울,용인",2,05:30,12:44,06:20,13:00,10,18,4100600,경남여객,031-321-3721
234000044,520,13,일반형시내버스,206000498,구미동차고지앞,7476,234000450,강남cc,38924,"광주,성남",2,05:00,23:00,05:50,23:50,15,20,4100300,대원고속,02-455-2114
217000007,99,13,일반형시내버스,224000738,오이도차고지,25748,216000322,삼천리마을앞,17330,"시흥,안산",2,05:20,23:00,05:10,23:00,80,120,4100700,경원여객,031-492-2260
216000088,9-1,13,일반형시내버스,217000066,선부동차고지,18153,217000140,중앙역1번출구,18362,"안산",2,05:40,21:40,06:15,22:15,40,60,4100700,경원여객,031-492-2260
234001660,M5438,14,광역급행형시내버스,214002018,평택지제역,48880,121000009,신분당선강남역(중),,"서울,평택",2,05:30,23:05,06:50,00:20,10,40,4100300,대원고속,02-455-2114
216000084,90,13,일반형시내버스,277102103,회차대기1(경유),,216000138,상록수역3번출구건너편,17224,"안산",2,05:40,21:00,06:05,21:30,30,60,4100700,경원여객,031-492-2260
223000099,8,13,일반형시내버스,223000542,오산교통갈곶영업소,24469,228002065,서천마을3단지,29907,"수원,오산,용인,화성",2,04:50,21:50,05:40,23:10,8,14,4107400,오산교통,031-372-7306
228000184,5600,11,직행좌석형시내버스,228000191,명지대,47632,104000279,테크노마트앞.강변역(C),,"서울,성남,용인",2,05:40,23:00,07:05,00:20,10,25,4100600,경남여객,031-321-3721
229000246,7300,11,직행좌석형시내버스,113000494,홍대입구,,229001821,임진각,31069,"서울,파주",2,09:00,14:30,11:00,17:00,60,90,4109100,신성교통,02-350-6700
229000255,3100,11,직행좌석형시내버스,229001697,교하차고지,31891,113000422,홍대입구역(중),,"서울,파주",2,05:00,23:30,06:15,00:40,13,20,4109100,신성교통,02-350-6700
236000226,9-2,13,일반형시내버스,236001216,청소년교육문화센터,40681,236001031,금현1리마을회관,41114,"포천",2,07:20,17:20,08:05,18:05,600,600,4102300,선진시내버스,031-541-1988
236000153,9,13,일반형시내버스,236001216,청소년교육문화센터,40681,236001321,가산면행정복지센터,40708,"포천",2,08:55,15:45,09:35,16:30,80,120,4102300,선진시내버스,031-541-1988
236000140,8,13,일반형시내버스,236001382,선단3통,40742,236001364,수영장입구,40737,"포천",2,06:20,19:10,07:10,20:00,110,180,4102300,선진시내버스,031-541-1988
224000021,28,13,일반형시내버스,224000837,정왕역환승센터,25835,224001135,아쿠아펫랜드,59137,"시흥",2,05:30,21:55,06:20,22:40,120,150,4103200,시흥교통,031-483-6035
200000107,88,13,일반형시내버스,277102625,서부공용차고지(경유),,200000047,조원뉴타운,1170,"수원",2,04:40,22:30,05:50,23:40,11,15,4103600,용남고속,031-295-7105
200000090,13-5,13,일반형시내버스,233001222,동탄차고지,36670,201000240,당수동인정.한라.쌍용아파트,2011,"수원,화성",2,06:40,23:00,04:50,21:00,14,22,4103600,용남고속,031-295-7105
200000043,64,13,일반형시내버스,233001222,동탄차고지,36670,208000068,안양역,9154,"군포,수원,안양,의왕,화성",2,04:50,21:50,06:30,23:35,50,100,4103100,수원여객,031-244-5341
234001007,37-3,13,일반형시내버스,234000943,곤지암터미널,38538,234000785,추곡리종점,38587,"광주",2,07:00,19:25,07:40,20:00,0,0,4100200,경기고속,02-455-2114
234001059,36-8,13,일반형시내버스,234000910,곤지암터미널,38170,234001192,삼합리.고개,38993,"광주",2,06:40,21:00,07:10,21:25,0,0,4100200,경기고속,02-455-2114
239000011,30-3,23,일반형농어촌버스,239000738,청평터미널,44702,239000179,수리재종점,44497,"가평",2,07:00,18:30,07:25,18:55,0,185,4103800,가평교통,033-241-7342
231000007,1,13,일반형시내버스,231001273,안성종합버스터미널,34663,231000257,810관원형관앞,34166,"안성",2,07:30,22:00,08:00,22:15,20,20,4101800,백성운수,031-673-3456
241006868,8877,53,일반형 공항버스,228003363,한국민속촌(공항버스),,161000611,인천공항3층출국장(T2),,"수원,용인,인천",2,07:10,16:00,10:00,18:40,110,120,4150600,시외-경남여객,031-321-3721
210000111,10A역곡역,13,일반형시내버스,211000298,부천옥길전기차충전소,12149,211000118,역곡역.역곡남부시장,12137,"부천",2,07:00,15:25,,,10,30,4101900,부천버스,032-677-0320
210000112,10A범박옥길,13,일반형시내버스,211000130,역곡역.역곡남부시장,12134,211000298,부천옥길전기차충전소,12149,"부천",2,15:50,21:40,,,10,30,4101900,부천버스,032-677-0320
234000771,23-7,13,일반형시내버스,230001276,이천역,32514,237000683,내사리,52007,"여주,이천",2,16:50,16:50,17:45,17:45,0,0,4110900,이천시내버스,031-637-5111
234000900,23-6,13,일반형시내버스,230001276,이천역,32514,237000399,흥천.효지1리,42938,"여주,이천",2,10:15,13:25,11:05,14:15,0,0,4110900,이천시내버스,031-637-5111
228000179,101,13,일반형시내버스,206000040,오리역,7058,122000302,수서역5번출구,,"서울,성남",2,05:00,22:10,06:10,23:25,15,30,4100400,대원버스,02-455-2114
215000084,56-2,13,일반형시내버스,238000205,전곡재래시장앞,43203,238000594,고문리용해마을,43671,"연천",2,18:40,18:40,19:20,19:20,0,0,4101400,대양운수,031-865-4150
228000262,5006,11,직행좌석형시내버스,203000254,광교차고지,4254,121000009,신분당선강남역(중),,"서울,수원,용인",2,05:10,23:00,05:55,23:50,15,25,4100300,대원고속,02-455-2114
234001462,22-25,13,일반형시내버스,230001441,이천터미널,51216,230000866,안평1리,32339,"이천",2,18:05,18:05,18:25,18:25,0,0,4110900,이천시내버스,031-637-5111
216000103,안산똑버스01,13,일반형시내버스,224000738,오이도차고지,25748,217000373,방아머리선착장,18414,"시흥,안산",2,07:00,21:00,07:00,21:00,0,0,4112100,경원여객(DRT),031-492-2260
233000271,9802,11,직행좌석형시내버스,277103108,서둔동차고지대기(경유),,233000412,경진여객차고지,36863,"수원,화성",2,05:00,23:00,06:10,23:50,27,30,4100800,경진여객,031-295-7105
240000143,8-55,23,일반형농어촌버스,240000035,문호리종점,46048,240000277,양수역,46017,"양평",2,06:50,14:05,07:40,15:00,0,0,4100900,금강고속,031-772-2341
234001517,21-33,13,일반형시내버스,230000600,대신푸른아파트후문,32256,230000251,터미널신둔홈,32717,"이천",2,07:30,07:30,00:00,00:00,0,0,4100200,경기고속,02-455-2114
234001287,21-32,13,일반형시내버스,230000279,경사1리,32761,230000518,증포주민센터,32945,"이천",2,06:45,06:45,00:00,00:00,0,0,4110900,이천시내버스,031-637-5111
240000185,2-13,23,일반형농어촌버스,240000076,양평터미널,45044,240001309,용문터미널,46723,"양평",2,21:00,21:00,21:30,21:30,0,0,4100900,금강고속,031-772-2341
240000014,2-2,23,일반형농어촌버스,240000076,양평터미널,45044,240000182,단월면명성2리,46437,"양평,홍천",2,13:40,13:40,15:30,15:30,0,0,4100900,금강고속,031-772-2341
237000053,929,13,일반형시내버스,237001007,여주역,42795,500000106,감곡터미널,71407,"여주,음성,이천",2,06:00,06:00,06:55,06:55,0,0,4100300,대원고속,02-455-2114
224000047,3300,11,직행좌석형시내버스,224000856,능곡공영차고지,25899,122000742,삼성서초역삼세무서,,"서울,시흥",2,05:40,23:30,07:00,00:55,15,30,4103200,시흥교통,031-483-6035
234001409,929-3,13,일반형시내버스,237001007,여주역,42795,500000106,감곡터미널,71407,"여주,음성,이천",2,08:10,08:10,09:20,09:20,0,0,4100300,대원고속,02-455-2114
240000011,2-5,23,일반형농어촌버스,240000076,양평터미널,45044,240000183,석산리종점,46377,"양평,홍천",2,06:10,16:00,07:05,17:20,0,270,4100900,금강고속,031-772-2341
234001411,924-2,13,일반형시내버스,237001007,여주역,42795,237000458,금당리,42283,"여주",2,21:05,21:05,21:40,21:40,0,0,4100300,대원고속,02-455-2114
204000131,370,13,일반형시내버스,204000299,고등마을아파트,5272,206000655,백현동종점,7022,"성남",2,05:00,22:00,05:30,22:35,25,35,4102600,성남시내버스,031-747-3200
200000208,81,13,일반형시내버스,203000360,수원시동부차고지,4346,233000101,센트럴허브시티.송화초교,36350,"수원,용인,화성",2,05:00,22:40,06:00,23:40,14,18,4103100,수원여객,031-244-5341
222000098,5-1,13,일반형시내버스,222000152,금곡산업단지,49878,222001575,사릉역,49471,"남양주",2,05:50,20:55,06:20,21:25,30,50,4107800,경기운수,02-455-2114
227000002,81,13,일반형시내버스,277103042,BRT공영버스차고지(경유),,124000037,고덕평생학습관.온조대왕체육관,,"서울,하남",2,06:20,22:20,07:00,23:00,30,40,4107900,경기상운,02-455-2114
207000025,11,13,일반형시내버스,207000395,낙양동공영차고지,8388,207000212,입석마을,8003,"의정부",2,04:10,21:10,05:10,22:10,18,30,4104000,평안운수,02-455-3114
230000176,20-52,13,일반형시내버스,230001460,자석2리.종점,51240,237000811,태평리,42339,"여주,이천",2,07:10,07:10,00:00,00:00,0,0,4100200,경기고속,02-455-2114
207000101,1-8,13,일반형시내버스,277102626,민락동차고지(경유),,110000150,노원구청,79013,"남양주,서울,의정부",2,05:20,23:20,06:00,00:00,10,20,4104000,평안운수,02-455-3114
215000164,56-8,13,일반형시내버스,238000205,전곡재래시장앞,43203,238000594,고문리용해마을,43671,"연천",2,08:00,08:00,08:30,08:30,0,0,4101400,대양운수,031-865-4150
241007076,4300,51,리무진형 공항버스,202000118,동수원공항버스정류장,3185,115000929,김포공항국내선(12번홈),,"서울,수원,안양,의왕",2,05:00,20:30,08:30,23:00,80,120,4150400,시외-경기공항리무진,031-269-9500
227000005,112-5,13,일반형시내버스,227000264,미사경정공원관람동,28191,123000027,울산대학교의과대학,,"서울,하남",2,04:20,22:40,05:20,23:40,8,20,4107900,경기상운,02-455-2114
234000038,65,13,일반형시내버스,203000254,광교차고지,4254,208000068,안양역,9154,"군포,수원,안양,용인,의왕",2,04:30,22:05,05:45,23:15,5,10,4100300,대원고속,02-455-2114
233000389,H18,13,일반형시내버스,233003163,호수자이파밀리에,55560,233002169,LH1단지.한양수자인,55605,"화성",2,05:30,21:10,06:40,22:20,40,80,4108600,화성여객,02-434-1926
208000026,917,13,일반형시내버스,225000180,군포공영차고지,26173,123000065,잠실종합운동장,,"과천,군포,서울,안양",2,04:40,22:20,06:00,23:40,15,20,4105100,보영운수,031-472-9111
207000019,3,13,일반형시내버스,277102626,민락동차고지(경유),,207000275,경민대학,8012,"의정부",2,05:00,23:00,05:50,23:50,17,22,4104000,평안운수,02-455-3114
207000026,133,13,일반형시내버스,235001156,홍죽리차고지,53816,108000003,수유역(중),,"서울,양주,의정부",2,05:00,22:30,06:35,23:50,20,30,4104000,평안운수,02-455-3114
234001161,39-11,13,일반형시내버스,234000943,곤지암터미널,38538,234000889,시어골,38868,"광주",2,06:50,15:00,07:10,15:30,490,500,4100200,경기고속,02-455-2114
234001028,35-2,13,일반형시내버스,277102748,출발(경유),,234000091,무갑리,38404,"광주",2,09:00,18:05,09:50,19:05,0,0,4100200,경기고속,02-455-2114
223000058,73,13,일반형시내버스,233002292,동탄2차고지,37123,233000702,병점역사거리,36345,"화성",2,05:00,22:35,06:20,23:55,15,22,4107500,화성운수,031-376-2651
234001469,26-12,13,일반형시내버스,230001276,이천역,32514,230000715,신갈리,32831,"이천",2,21:10,21:10,00:00,00:00,0,0,4110900,이천시내버스,031-637-5111
232000006,1002,13,일반형시내버스,168000561,완정사거리,99207,101000038,시청.서소문청사,72007,"김포,서울,인천",2,04:20,22:40,05:40,00:00,10,20,4101100,김포운수,031-983-8245
230000142,28-82,13,일반형시내버스,230001441,이천터미널,51216,237000891,용은리종점,52024,"여주,이천",2,20:15,20:15,00:00,00:00,0,0,4100200,경기고속,02-455-2114
232000073,1004,11,직행좌석형시내버스,232000625,원님마을.주공아파트,35621,101000038,시청.서소문청사,72007,"김포,서울,인천",2,04:30,22:50,06:00,00:20,25,30,4101100,김포운수,031-983-8245
232000025,60-3,13,일반형시내버스,232000629,대명항,35574,118000025,경방타임스퀘어.신세계백화점,,"김포,서울",2,04:10,22:30,05:50,00:10,15,30,4101100,김포운수,031-983-8245
233000348,H120B,13,일반형시내버스,233002708,화성의과학대학교,55681,233002408,향남부영10.11단지,55284,"화성",2,08:30,17:40,09:30,18:50,50,110,4111100,화성도시공사,031-8059-5417
215000230,11,13,일반형시내버스,215000362,동두천중앙역3번출구,16436,215000099,장림,16260,"동두천",2,06:30,20:40,07:15,21:30,50,65,4101400,대양운수,031-865-4150
235000115,1101,11,직행좌석형시내버스,277103549,덕정차고지(경유),,101000005,서울역버스환승센터(5번승강장)(중),,"서울,양주,의정부",2,05:00,22:50,06:40,00:30,15,40,4105900,진명여객,02-455-3114
223000023,22,13,일반형시내버스,223000407,오산교통차고지,24378,233002102,향남환승터미널,37287,"오산,평택,화성",2,06:00,21:00,07:45,22:15,200,295,4107400,오산교통,031-372-7306
228000400,P9201(출근),11,직행좌석형시내버스,228001817,한숲6단지,56697,121000012,지하철2호선강남역(중),,"서울,용인",2,06:20,06:40,,,20,0,4100600,경남여객,031-321-3721
234001082,22-24,13,일반형시내버스,230001186,주박리,32958,230000251,터미널신둔홈,32717,"이천",2,07:25,07:25,00:00,00:00,0,0,4110900,이천시내버스,031-637-5111
235000116,G1300N,11,직행좌석형시내버스,235000892,덕정차고지,39884,123000611,잠실광역환승센터,,"서울,양주,의정부",2,23:05,23:45,00:20,01:00,0,0,4105900,진명여객,02-455-3114
235000080,19,13,일반형시내버스,235001754,장흥자연휴양림,53905,111001116,구파발역.롯데몰(서울도심),,"고양,서울,양주",2,06:30,21:30,07:05,22:00,60,90,4105900,진명여객,02-455-3114
234001471,28-92,13,일반형시내버스,230001441,이천터미널,51216,237000891,용은리종점,52024,"여주,이천",2,10:45,14:25,11:30,15:20,0,0,4110900,이천시내버스,031-637-5111
230000110,22-23,13,일반형시내버스,230001441,이천터미널,51216,230000459,동산1리,32426,"이천",2,15:30,15:30,16:10,16:10,0,0,4110900,이천시내버스,031-637-5111
234000777,22-2,13,일반형시내버스,230001441,이천터미널,51216,230000459,동산1리,32426,"이천",2,10:00,21:00,10:45,21:30,0,0,4100200,경기고속,02-455-2114
234001075,22-13,13,일반형시내버스,230001441,이천터미널,51216,230001558,양지병원,51100,"이천",2,15:40,15:40,16:25,16:25,0,0,4100200,경기고속,02-455-2114
236000214,10-2,13,일반형시내버스,236000520,선단4통.장승거리,40184,236001143,산정호수상동주차장,40621,"포천",2,06:20,06:20,19:30,19:30,0,0,4102300,선진시내버스,031-541-1988
236000213,10-1,13,일반형시내버스,236001143,산정호수상동주차장,40621,236001152,문암삼거리,40631,"포천",2,07:50,18:10,08:20,18:40,170,290,4102300,선진시내버스,031-541-1988
236000025,60-1,13,일반형시내버스,236000737,포천고등학교앞,40247,236000120,관인파출소앞,40293,"포천",2,06:10,18:00,07:30,19:30,140,180,4104200,포천상운,031-534-8731
236000224,12,13,일반형시내버스,236000784,도평리,40527,236001043,포천금호어울림,40481,"포천",2,06:30,19:30,07:40,20:40,65,100,4102300,선진시내버스,031-541-1988
234001201,29-95,13,일반형시내버스,230001441,이천터미널,51216,230001418,효양아파트,51189,"이천",2,13:35,15:05,06:50,15:35,90,90,4100200,경기고속,02-455-2114
234001116,29-40,13,일반형시내버스,230001276,이천역,32514,230001372,가좌사거리,51142,"이천",2,11:45,18:35,12:15,18:55,90,165,4110900,이천시내버스,031-637-5111
234000031,1115-6,11,직행좌석형시내버스,221000264,농수산물시장,22245,123000611,잠실광역환승센터,,"구리,서울",2,05:25,23:00,06:05,23:45,10,18,4104600,경기여객,02-455-2114
234001202,21-14,13,일반형시내버스,230000015,모전리현대아파트,32136,230001259,양정여고,32498,"이천",2,07:20,07:20,07:55,07:55,0,0,4110900,이천시내버스,031-637-5111
210000027,12,13,일반형시내버스,224000545,삼미시장,25337,115000601,김포공항국내선(9번홈),,"부천,서울,시흥",2,04:30,22:20,05:50,23:40,10,20,4103200,시흥교통,031-483-6035
234001178,28-31,13,일반형시내버스,230000409,대흥1리,32568,230001210,이천역종점,32383,"이천",2,06:55,06:55,00:00,00:00,0,0,4100200,경기고속,02-455-2114
234000754,22-12,13,일반형시내버스,230001441,이천터미널,51216,230000454,매곡1리,32427,"이천",2,09:20,09:20,10:00,10:00,0,0,4100200,경기고속,02-455-2114
234001529,21-91,13,일반형시내버스,230001441,이천터미널,51216,230001156,효양중고,32394,"이천",2,08:10,08:10,08:30,08:30,0,0,4100200,경기고속,02-455-2114
218000116,730,13,일반형시내버스,277104610,730번기점대기(경유),,113000202,디지털미디어시티역2번출구,,"고양,서울",2,05:00,23:00,06:10,00:10,7,11,4110400,서울여객,031-964-9283
230000100,28-21,13,일반형시내버스,230001339,양평리,51136,230000251,터미널신둔홈,32717,"이천",2,06:35,06:35,00:00,00:00,0,0,4110900,이천시내버스,031-637-5111
234001063,21-8,13,일반형시내버스,230001276,이천역,32514,230001303,도암3리마을회관,51088,"이천",2,09:30,09:30,10:10,10:10,0,0,4100200,경기고속,02-455-2114
236000154,10,13,일반형시내버스,236001143,산정호수상동주차장,40621,236000327,한탄강하늘다리주차장,40784,"포천",2,09:00,16:00,09:50,16:50,120,180,4102300,선진시내버스,031-541-1988
236000236,90-1,13,일반형시내버스,236000737,포천고등학교앞,40247,236000369,길명1리.꼭두바위,41448,"포천",2,07:10,07:10,20:40,20:40,1,0,4104200,포천상운,031-534-8731
236000204,87-4,13,일반형시내버스,236000463,영화마을,40425,236000839,기지리,41370,"포천",2,09:00,16:30,09:50,17:20,0,180,4104200,포천상운,031-534-8731
221000003,1000,11,직행좌석형시내버스,222000824,호평동차고지,23489,123000611,잠실광역환승센터,,"구리,남양주,서울",2,05:30,23:30,06:20,00:20,20,38,4107800,경기운수,02-455-2114
234001699,15-5,13,일반형시내버스,234001173,경기광주역,54153,234000386,광주도시관리공사,38109,"광주",2,07:55,17:35,08:40,18:10,580,580,4100200,경기고속,02-455-2114
240000048,7-4,23,일반형농어촌버스,240001310,용문터미널,46724,240000628,용문산,45204,"양평",2,07:50,19:00,07:30,19:20,60,150,4100900,금강고속,031-772-2341
235000092,G1300,11,직행좌석형시내버스,235000892,덕정차고지,39884,123000611,잠실광역환승센터,,"서울,양주,의정부",2,04:55,22:45,06:00,00:00,7,15,4105900,진명여객,02-455-3114
228000276,10-6,13,일반형시내버스,228001240,백암터미널,29713,231000414,주평,34474,"안성,용인",2,09:40,19:00,10:00,19:20,300,320,4100600,경남여객,031-321-3721
231000025,7,13,일반형시내버스,231001273,안성종합버스터미널,34663,231000720,원곡제일오투그란데아파트,34327,"안성",2,09:25,19:10,10:30,20:05,140,190,4101800,백성운수,031-673-3456
215000018,58-3,13,일반형시내버스,238000697,은대리성삼거리,43364,238000144,백학종점,43011,"연천",2,06:05,13:15,06:55,14:10,0,0,4101400,대양운수,031-865-4150
231000046,100-1,13,일반형시내버스,231000311,인삼농협앞,33145,231000793,발화동,33199,"안성",2,07:40,17:40,07:50,17:50,240,300,4101800,백성운수,031-673-3456
241004900,8852,51,리무진형 공항버스,228003088,용인공용터미널(시외),47948,161000611,인천공항3층출국장(T2),,"수원,용인,인천",2,04:15,20:35,05:50,22:55,120,150,4150600,시외-경남여객,031-321-3721
241004790,8211,43,일반형시외버스,228003088,용인공용터미널(시외),47948,251500060,원주시외버스터미널,,"용인,원주",2,06:50,20:40,07:20,21:20,80,100,4150600,시외-경남여객,031-321-3721
234001565,1-13,13,일반형시내버스,234001173,경기광주역,54153,234000646,태전효성해링턴플레이스,38912,"광주",2,06:30,06:30,07:25,07:25,0,0,4100200,경기고속,02-455-2114
234001681,34-2,13,일반형시내버스,234000762,양우내안애아파트후문,38549,234001185,가래울,54162,"광주",2,06:00,20:00,06:25,20:25,0,0,4100200,경기고속,02-455-2114
204000170,3100,11,직행좌석형시내버스,204000284,(임시)금토동삼거리,5257,234001269,우림아파트,54270,"광주,성남",2,05:00,23:00,05:50,23:50,30,40,4100400,대원버스,02-455-2114
228000156,89,13,일반형시내버스,228001552,(임시)용인터미널,47634,228002163,외계리,56020,"용인",2,06:25,20:40,07:20,21:35,130,210,4100600,경남여객,031-321-3721
234001489,972-3,13,일반형시내버스,237001007,여주역,42795,237000170,대신터미널,42047,"여주",2,15:30,15:30,16:40,16:40,0,0,4100300,대원고속,02-455-2114
228000017,68,13,일반형시내버스,228001552,(임시)용인터미널,47634,228000976,수지구청역,29784,"용인",2,06:00,21:30,06:55,22:20,25,50,4100600,경남여객,031-321-3721
210000063,27,13,일반형시내버스,210000160,부천터미널소풍,11095,210000569,송내역B,11556,"부천",2,05:10,23:20,05:40,23:45,8,9,4105600,성광운수,032-655-5995
228000209,76-5,13,일반형시내버스,228002264,원삼면행정복지센터,29168,228000544,가재월리,29656,"용인",2,11:35,11:35,11:45,11:45,0,0,4100600,경남여객,031-321-3721
231000014,2-2,13,일반형시내버스,231000017,태영아파트,33100,231000622,홍익아파트117동,34439,"안성",2,06:00,21:30,06:00,21:30,30,60,4101800,백성운수,031-673-3456
200000175,5300,11,직행좌석형시내버스,223000527,용남고속차고지,24125,121000942,신논현역.인터파크,,"서울,오산",2,05:20,00:10,06:10,01:00,10,20,4105000,용남버스,031-291-0600
200000299,5200,11,직행좌석형시내버스,223000527,용남고속차고지,24125,121000086,KCC사옥,90062,"서울,오산",2,05:30,22:30,06:30,23:30,40,80,4105000,용남버스,031-291-0600
240000151,77-2,23,일반형농어촌버스,240001310,용문터미널,46724,240000577,월산3리취암마을회관,46443,"양평",2,10:00,19:00,10:20,19:20,0,270,4100900,금강고속,031-772-2341
216000102,N80B,13,일반형시내버스,216000358,안산해솔초등학교,17472,216000387,안산갈대습지,17385,"안산",2,00:10,01:20,00:10,01:20,0,0,4111300,써클라인,031-492-2260
228000271,5700B,11,직행좌석형시내버스,228000191,명지대,47632,104000279,테크노마트앞.강변역(C),,"서울,성남,용인",2,09:15,22:50,11:00,00:10,35,45,4100600,경남여객,031-321-3721
216000101,N80A,13,일반형시내버스,216000358,안산해솔초등학교,17472,216000387,안산갈대습지,17385,"안산",2,00:10,01:20,00:10,01:20,0,0,4111300,써클라인,031-492-2260
231000015,2-3,13,일반형시내버스,231000017,태영아파트,33100,231001398,홍익아파트109동,34338,"안성",2,06:15,22:00,06:15,22:00,30,60,4101800,백성운수,031-673-3456
228000395,5700A,11,직행좌석형시내버스,228000191,명지대,47632,104000279,테크노마트앞.강변역(C),,"서울,성남,용인",2,05:30,08:35,07:00,10:20,30,35,4100600,경남여객,031-321-3721
231000105,5-5,13,일반형시내버스,231000019,대우아파트,33101,231000163,금화아파트,34201,"안성",2,06:10,21:30,06:30,21:50,30,90,4101800,백성운수,031-673-3456
231000016,7-1,13,일반형시내버스,231001273,안성종합버스터미널,34663,231000637,서해그랑블아파트.롯데마트,33355,"안성",2,06:30,21:20,06:55,21:50,40,50,4101800,백성운수,031-673-3456
231000032,15,13,일반형시내버스,231000311,인삼농협앞,33145,228002277,원삼면행정복지센터,29005,"안성,용인",2,06:20,20:50,07:00,21:20,30,60,4101800,백성운수,031-673-3456
231000024,1-8,13,일반형시내버스,231000675,안성두원공업고등학교,33574,231001149,주정동,33591,"안성",2,06:45,17:10,07:20,18:00,10,590,4101800,백성운수,031-673-3456
227000038,3000,11,직행좌석형시내버스,227000293,미사강변호반써밋,28314,206000543,금토천교,7499,"성남,하남",2,05:00,23:00,06:00,00:00,15,30,4107900,경기상운,02-455-2114
229000097,9030,11,직행좌석형시내버스,229001697,교하차고지,31891,118000511,영등포소방서.타임스퀘어,87213,"서울,파주",2,05:00,23:00,06:15,00:10,10,15,4109100,신성교통,02-350-6700
204000073,315,13,일반형시내버스,204000284,(임시)금토동삼거리,5257,123000316,복정역환승센터1번승강장,,"서울,성남,하남",2,05:00,22:00,06:05,23:10,12,22,4102600,성남시내버스,031-747-3200
204000139,231,13,일반형시내버스,204000284,(임시)금토동삼거리,5257,123000316,복정역환승센터1번승강장,,"서울,성남,하남",2,04:50,22:20,06:00,23:25,15,25,4102600,성남시내버스,031-747-3200
238000005,39-2,23,일반형농어촌버스,238000581,고대산입구,43574,215000053,동두천역,16087,"동두천,연천",2,05:00,21:30,06:00,22:30,30,50,4103500,연천교통,031-833-0220
216000100,N70B,13,일반형시내버스,217000734,선부역3번출구,18761,217000734,선부역3번출구,18761,"안산",2,00:10,01:20,00:10,01:20,0,0,4111300,써클라인,031-492-2260
239000138,40-8,23,일반형농어촌버스,239000687,현리터미널,44173,239000123,귀목종점,44047,"가평",2,07:20,18:40,08:00,19:20,0,340,4103800,가평교통,033-241-7342
230000179,G2100,11,직행좌석형시내버스,230001276,이천역,32514,123000611,잠실광역환승센터,,"서울,성남,이천",2,05:30,22:30,06:50,23:50,15,30,4110900,이천시내버스,031-637-5111
222000223,72,13,일반형시내버스,277102442,진벌리차고지(경유),,222000526,봉현마을.광동중고등학교,49149,"남양주",2,06:00,22:05,06:20,22:25,25,110,4107700,경기버스,02-455-2114
210000017,5-4,13,일반형시내버스,210000481,부천역북부(기점),11461,210000202,부천체육관북문,11127,"부천",2,05:20,23:20,05:45,00:00,25,40,4103000,소신여객,032-666-3911
229000108,95,13,일반형시내버스,229002444,문산읍행정복지센터,30321,238000205,전곡재래시장앞,43203,"연천,파주",2,06:00,21:20,07:00,22:20,90,120,4103400,신일여객,031-958-0713
210000005,55-1,13,일반형시내버스,211000189,소안초등학교.중흥S클래스,12176,211000118,역곡역.역곡남부시장,12137,"부천",2,05:00,23:48,05:12,00:00,7,15,4106300,부일교통,032-349-3658
234001551,950B,13,일반형시내버스,237000348,내양1리종점,42920,237001007,여주역,42795,"여주",2,06:55,06:55,00:00,00:00,0,0,4100300,대원고속,02-455-2114
234001493,954,13,일반형시내버스,237001108,양거리,42865,237001007,여주역,42795,"여주",2,06:30,06:30,00:00,00:00,0,0,4100300,대원고속,02-455-2114
234001497,955-1,13,일반형시내버스,237001007,여주역,42795,237001131,오계1리,42793,"여주",2,10:30,12:30,10:55,13:10,0,0,4100300,대원고속,02-455-2114
237000060,962,13,일반형시내버스,237001007,여주역,42795,237000871,율극1리종점,42756,"여주",2,08:50,14:00,09:50,15:00,0,0,4100300,대원고속,02-455-2114
237000061,963,13,일반형시내버스,237000871,율극1리종점,42756,237001007,여주역,42795,"여주",2,07:20,07:20,00:00,00:00,0,0,4100300,대원고속,02-455-2114
239000032,10-4,23,일반형농어촌버스,239000282,가평터미널,44613,239000938,남이섬종점,44884,"가평",2,07:40,19:40,07:50,19:50,0,70,4103800,가평교통,033-241-7342
239000036,10-6,23,일반형농어촌버스,239000282,가평터미널,44613,500000102,빙하리종점,71382,"가평,춘천",2,08:05,18:20,08:30,18:50,0,200,4103800,가평교통,033-241-7342
239000084,10-7,23,일반형농어촌버스,239000607,가평터미널,44151,239000818,가평역,44779,"가평",2,04:40,19:00,07:50,21:00,0,90,4103800,가평교통,033-241-7342
239000033,12,23,일반형농어촌버스,239000282,가평터미널,44613,239000621,설악터미널,44127,"가평",2,07:00,18:30,07:50,19:10,0,130,4103800,가평교통,033-241-7342
228000218,97,13,일반형시내버스,228001320,용인터미널,29434,228001684,식금리마을회관,47127,"용인",2,06:00,21:00,06:40,21:40,110,170,4100600,경남여객,031-321-3721
225000009,30,13,일반형시내버스,225000257,군포복합화물터미널,26210,225000127,금정역,26098,"군포",2,05:00,22:30,05:50,23:20,10,15,4111400,산본여객,031-418-8007
